id,name,team,1,2,3,4,5,6,7,8,9,10,11,total
1702,Mike van der Hoorn,Arminia Bielefeld,90,90,90,90,89,83,90,90,90,90,90,982
7876,Christopher Lenz,Union Berlin,87,90,90,90,90,90,90,90,90,81,90,978
6556,Moussa Diaby,Bayer Leverkusen,90,90,90,90,90,81,90,81,90,90,90,972
224,Thomas Müller,Bayern Munich,83,90,90,90,70,90,90,90,90,90,90,963
8792,Fabian Klos,Arminia Bielefeld,90,90,90,90,90,90,90,64,90,86,90,960
2645,Marcel Hartel,Arminia Bielefeld,90,89,90,90,90,90,50,90,90,90,82,941
127,Timo Horn,FC Cologne,90,90,90,90,90,90,39,90,90,90,90,939
4291,Marc-Oliver Kempf,VfB Stuttgart,90,90,90,90,33,90,90,90,90,90,90,933
4250,Nicolas Höfler,Freiburg,90,90,90,90,90,90,76,41,90,90,90,927
6145,Daichi Kamada,Eintracht Frankfurt,89,90,88,90,48,90,87,63,90,90,90,915
8791,Ritsu Doan,Arminia Bielefeld,74,74,89,90,90,65,86,90,76,90,90,914
7052,Wout Weghorst,Wolfsburg,90,12,90,90,90,90,90,90,90,90,90,912
6475,Lucas Höler,Freiburg,90,90,56,90,90,81,90,88,90,75,68,908
5240,Ondrej Duda,FC Cologne,90,77,78,74,82,90,90,66,90,90,77,904
2456,Omar Mascarell,Schalke 04,-,90,90,90,90,90,90,90,90,90,90,900
199,Yann Sommer,Borussia M.Gladbach,90,90,90,90,90,90,90,90,90,90,-,900
73,Oliver Baumann,Hoffenheim,90,90,90,90,-,90,90,90,90,90,90,900
7080,Matheus Cunha,Hertha Berlin,90,90,90,90,90,90,90,90,90,90,-,900
159,Koen Casteels,Wolfsburg,90,-,90,90,90,90,90,90,90,90,90,900
7791,Sebastiaan Bornauw,FC Cologne,90,90,90,90,90,90,90,-,90,90,90,900
8853,Maxence Lacroix,Wolfsburg,90,-,90,90,90,90,90,90,90,90,90,900
5735,Jean-Philippe Mateta,Mainz 05,90,86,60,78,90,58,83,83,90,90,90,898
81,Jonathan Schmid,Freiburg,79,90,85,90,90,90,25,90,90,90,77,896
1040,Angelino,RasenBallsport Leipzig,90,90,84,90,90,90,90,90,90,90,-,894
285,Bastian Oczipka,Schalke 04,90,90,90,90,90,90,90,90,-,84,90,894
7107,Jean-Paul Boëtius,Mainz 05,21,82,90,90,90,90,88,90,88,90,69,888
5989,Moussa Niakhate,Mainz 05,90,77,-,90,90,90,90,90,90,90,90,887
7868,Diadie Samassékou,Hoffenheim,81,90,-,90,90,90,79,90,90,90,87,877
283,David Abraham,Eintracht Frankfurt,90,90,64,90,-,90,90,90,90,90,90,874
153,Maximilian Arnold,Wolfsburg,90,59,90,90,90,-,90,90,90,90,90,869
27,Vladimir Darida,Hertha Berlin,90,48,90,80,90,90,88,77,90,49,75,867
3347,Ellyes Skhiri,FC Cologne,90,90,87,90,90,60,-,90,90,90,90,867
7295,Joshua Sargent,Werder Bremen,90,89,82,90,90,90,90,90,-,61,90,862
5706,Dodi Lukebakio,Hertha Berlin,83,85,88,42,87,76,88,76,70,88,75,858
7065,Florian Neuhaus,Borussia M.Gladbach,90,86,90,90,29,73,50,90,82,90,85,855
3339,Jérôme Roussillon,Wolfsburg,71,12,73,90,90,87,90,90,82,78,90,853
6170,André Silva,Eintracht Frankfurt,90,87,90,88,73,90,90,79,90,74,-,851
38,Daniel Brosinski,Mainz 05,90,82,90,90,90,90,50,90,88,-,90,850
5654,Baptiste Santamaria,Freiburg,-,90,90,90,62,90,65,90,90,90,90,847
7875,Christopher Trimmel,Union Berlin,90,74,69,90,81,-,90,90,90,81,90,845
220,Jérôme Boateng,Bayern Munich,74,90,90,-,90,90,73,90,70,87,90,844
5353,Josip Brekalo,Wolfsburg,90,90,90,90,-,68,76,81,90,90,71,836
7783,Xaver Schlager,Wolfsburg,90,31,64,48,60,90,90,90,90,90,90,833
3059,Axel Witsel,Borussia Dortmund,90,85,90,90,19,7,90,90,90,90,90,831
443,Peter Pekarík,Hertha Berlin,83,48,90,20,49,90,90,86,90,90,90,826
6327,Kevin Akpoguma,Hoffenheim,90,90,90,90,90,90,90,90,90,-,13,823
391,David Alaba,Bayern Munich,-,90,90,90,90,10,90,90,90,90,90,820
7877,Robert Andrich,Union Berlin,90,90,82,90,90,90,90,85,90,22,-,819
227,Robert Lewandowski,Bayern Munich,90,30,90,86,70,-,90,90,90,90,90,816
7831,Stefan Lainer,Borussia M.Gladbach,90,90,90,79,90,90,78,90,24,65,25,811
309,Roman Bürki,Borussia Dortmund,90,90,-,-,90,90,90,90,90,90,90,810
5266,Vincenzo Grifo,Freiburg,90,80,34,70,79,82,25,90,90,84,86,810
133,Kevin Vogt,Hoffenheim,90,90,90,90,90,90,90,-,-,90,90,810
8807,Silas Wamangituka,VfB Stuttgart,90,83,61,90,58,15,73,90,90,90,68,808
8397,Florian Wirtz,Bayer Leverkusen,86,90,83,-,25,90,90,90,90,74,90,808
6490,Manuel Akanji,Borussia Dortmund,90,90,90,-,90,90,90,90,90,-,87,807
158,Bas Dost,Eintracht Frankfurt,90,68,81,90,90,90,90,11,90,16,90,806
