id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
116,Florian Grillitsch,Hoffenheim,-,0.0,0.0174,0.0,-,0.4936,0.3057,0.0197,0.0358,0.0,0.0,-,0.022,-,-,-,-,-,0.0207,0.0,0.0,0.2179,1.1328
7809,Mads Pedersen,Augsburg,-,-,-,0.0497,-,-,-,-,-,-,-,-,-,-,0.0402,0.7349,-,-,0.0,0.1032,0.1487,0.0,1.0767
7345,Alphonso Davies,Bayern Munich,-,0.1317,0.0668,0.0,0.0,-,-,-,-,-,0.0,-,0.1965,0.0166,0.0,0.5821,-,0.0,0.0,-,0.0607,0.0,1.0544
254,Steven Zuber,Eintracht Frankfurt,0.139,0.1438,0.2088,0.0194,0.0,0.0769,0.0,-,-,-,-,-,0.4634,-,0.0,-,-,-,-,0.0,0.0,0.0,1.0513
3349,Ramy Bensebaini,Borussia M.Gladbach,0.0161,0.0,0.0,0.0,-,0.0706,0.8707,-,-,-,-,-,-,0.0,0.0619,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,1.0472
9076,Philipp Förster,VfB Stuttgart,-,-,-,-,-,0.0,-,0.0,0.0,0.0,0.0,0.4925,-,0.0,0.0996,-,0.0,-,0.1608,0.13,0.1162,0.046,1.0451
8795,Jacob Laursen,Arminia Bielefeld,0.0,-,0.3555,-,0.0,-,0.0,-,-,-,-,-,-,-,0.0,0.0404,0.6205,0.0,0.0,0.0198,0.0,-,1.0362
48,Jhon Córdoba,Hertha Berlin,0.0,0.0,0.0,0.1852,0.0,0.1427,0.0,-,-,-,-,-,-,0.1311,0.0608,0.0367,0.0753,0.404,-,-,-,-,1.0358
4250,Nicolas Höfler,Freiburg,0.0,0.0837,0.0,0.0214,0.0,0.0,0.0,0.0425,0.0977,0.3067,0.0,0.0,0.0,0.0222,0.0248,0.4188,-,0.0,0.0,0.0,0.0,0.0,1.0178
135,Yuya Osako,Werder Bremen,0.0,0.0,-,-,0.0,0.0,0.0339,-,0.6285,0.1179,0.0,0.0,0.0554,0.0,-,-,0.075,0.0,0.0808,0.0,0.0,-,0.9915
409,Philipp Klement,VfB Stuttgart,0.0966,0.0,0.4652,-,0.0,0.0685,-,0.0,-,0.0,-,0.0905,0.0294,-,0.0698,0.0946,0.0,0.0765,-,0.0,-,-,0.9911
2627,Jannes Horn,FC Cologne,0.6154,0.0,0.0,0.0152,0.0188,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0903,0.0,0.2403,0.0,0.0,0.0,-,0.98
7058,Kevin Stöger,Mainz 05,-,-,-,-,-,0.0,-,-,0.0,0.1189,0.0717,0.0,0.0257,0.0,0.624,0.0,-,0.1241,0.0095,-,0.0,0.0,0.9739
118,Levin Öztunali,Mainz 05,0.0,0.0,-,0.0,0.1286,0.5984,0.0,0.1109,0.0,-,-,-,-,-,0.0,0.0769,0.0,0.0,0.048,-,-,-,0.9628
110,Theodor Gebre Selassie,Werder Bremen,0.0,0.0,0.0,0.0,0.0761,0.1171,0.0267,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0979,0.0,0.0156,0.6114,0.0,-,0.9588
8205,Jan Thielmann,FC Cologne,0.4335,0.0205,0.0,-,-,0.3475,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0727,0.0,-,0.0,0.012,0.0,0.0,0.03,-,0.9474
307,Suat Serdar,Schalke 04,0.0,-,0.0,-,-,-,-,0.0,0.0236,0.0732,0.1195,0.0,0.0,0.023,0.0873,0.0,0.53,0.0172,-,0.0,0.0,0.0699,0.9437
391,David Alaba,Bayern Munich,-,0.0174,0.0,0.0,0.0,0.0,0.0,0.2428,0.0,0.0,0.021,0.0,0.0685,0.0,0.0344,0.0151,0.0,0.088,0.0,0.0,0.4324,0.0231,0.9427
96,Salif Sané,Schalke 04,-,0.6462,0.0,0.0296,0.0,0.0815,0.1795,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.9368
9128,Andreas Voglsammer,Arminia Bielefeld,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.9243,0.0,-,0.9243
60,Christian Gentner,Union Berlin,0.109,-,-,0.0,0.0,0.5906,0.0,-,-,-,0.0,-,-,-,-,-,0.0,0.0,0.1129,0.0,0.0976,-,0.9101
2276,Lucas Hernández,Bayern Munich,0.0,-,0.0341,0.5176,0.0985,-,0.1109,0.0,0.0,-,-,0.0,0.0,-,-,-,0.0,0.0748,-,0.0,0.0,0.0507,0.8866
125,Maximilian Eggestein,Werder Bremen,0.0139,0.0,0.0399,0.0,0.0,0.0434,0.0,0.0,0.0482,0.0389,0.0,0.0278,0.0392,0.1163,0.0,0.0,0.0,0.3318,0.0348,0.1423,0.0,-,0.8765
202,Håvard Nordtveit,Hoffenheim,-,-,-,-,-,-,-,0.0576,-,0.0,0.0,-,0.6755,-,-,0.0342,0.0,0.0,0.0945,-,-,-,0.8618
7267,Woo-Yeong Jeong,Freiburg,0.4575,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.1977,-,0.0,-,0.0,0.0,0.1249,0.029,0.0,0.0318,0.8409
7784,Joao Victor,Wolfsburg,0.1192,0.0199,-,-,0.0677,0.0,0.0174,0.0,0.582,-,-,0.0,0.0,0.0,-,-,-,-,0.0,0.0,0.0293,-,0.8355
2645,Marcel Hartel,Arminia Bielefeld,0.0147,0.0274,0.4079,0.0192,0.0,0.0689,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0748,0.1011,0.0,0.0343,0.0201,-,-,-,0.8284
5254,Marcel Halstenberg,RasenBallsport Leipzig,0.0,-,0.2736,0.0155,-,-,-,-,0.0821,-,0.0,0.0,0.0348,0.0,0.0,0.0,0.0239,0.0,0.0,0.0,0.0253,0.3727,0.8279
6523,Milot Rashica,Werder Bremen,-,-,-,0.0,-,0.0,0.0327,0.6901,0.0,-,-,-,-,-,-,0.0,0.0,0.0,0.1034,0.0,0.0,-,0.8262
7106,Philipp Mwene,Mainz 05,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0,-,0.0,0.0,0.0,0.0,0.5838,0.1552,0.0773,0.8163
393,Douglas Costa,Bayern Munich,-,-,-,0.0,0.5741,0.0,-,0.2205,0.0,0.0167,-,0.0,-,0.0,0.0,-,-,-,0.0,0.0,-,-,0.8113
443,Peter Pekarík,Hertha Berlin,0.0341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.103,0.0633,0.0,0.4031,-,0.1246,0.0,-,0.8001
8341,Lazar Samardzic,RasenBallsport Leipzig,-,-,0.0,-,-,0.0315,-,-,0.7507,-,-,-,-,-,0.0,-,-,0.0108,-,-,-,-,0.793
2659,Noah Joel Sarenren Bazee,Augsburg,-,-,-,-,-,0.7887,-,-,-,-,-,-,-,-,0.0,0.0,-,-,-,-,-,-,0.7887
8065,Iago,Augsburg,0.2866,0.109,0.0296,-,0.0,0.0,0.0,0.0,0.08,-,-,-,0.0396,0.1508,0.0615,-,0.0,0.0,0.0,-,-,-,0.7571
6837,Ryan Sessegnon,Hoffenheim,-,-,-,0.0,0.0,0.0,0.0,0.0,0.3816,0.032,0.0199,0.0574,0.1319,0.069,-,-,-,-,-,-,-,0.0642,0.756
106,Waldemar Anton,VfB Stuttgart,0.0617,0.0,0.0,-,-,-,0.0119,0.0,0.0454,0.0,0.0,0.0,0.0,0.0,0.4492,0.0691,0.0195,0.0,0.0,0.0978,0.0,0.0,0.7546
6522,Cedric Teuchert,Union Berlin,0.0,0.0,-,-,-,0.0,0.0,0.0,-,0.0,0.1479,0.0,0.5284,0.0,0.0408,0.0,0.0,0.0,0.0331,0.0,0.0,-,0.7502
171,Michael Gregoritsch,Augsburg,0.0,0.0,0.0,0.1215,0.0,0.0,0.0,0.0,0.0,0.1128,0.5146,0.0,0.0,0.0,0.0,0.0,-,-,0.0,-,-,-,0.7489
9108,Marco John,Hoffenheim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0411,0.0,0.0376,0.0,0.0311,0.3054,0.0,0.326,0.7412
7073,Pierre Kunde,Mainz 05,-,-,0.0,0.0,0.3324,0.0777,0.0,0.164,0.0,0.0,0.0906,0.0756,0.0,-,-,-,-,-,-,-,-,-,0.7403
5222,Joel Pohjanpalo,Union Berlin,-,-,0.0,0.0,0.0,0.0,0.0279,-,-,-,-,-,-,-,-,-,-,-,0.0628,0.0,0.6484,0.0,0.7391
2676,Erik Thommy,VfB Stuttgart,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0159,-,0.5624,0.0,0.1541,0.7324
5356,Breel Embolo,Borussia M.Gladbach,-,-,0.0,0.0,0.0358,0.0,0.0213,0.0,0.0,0.4815,0.1181,0.0,0.0207,0.0,0.0,0.0526,-,0.0,0.0,0.0,0.0,0.0,0.73
2624,Djibril Sow,Eintracht Frankfurt,-,0.0,-,-,0.0,-,0.0,0.0737,0.0,0.0299,0.0,0.0,0.0,0.4304,0.0205,0.0,0.1072,0.0609,0.0,0.0,0.0,-,0.7226
7900,Sargis Adamyan,Hoffenheim,-,-,-,-,0.0539,0.0874,0.0,-,-,-,-,-,0.5794,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.7207
412,André Hahn,Augsburg,0.0,0.0,0.0693,0.0,0.0,0.3293,0.0,0.0,0.0,-,-,-,-,0.0398,0.0,0.065,0.0232,0.0665,0.0,0.1224,0.0,0.0,0.7155
2631,Karim Onisiwo,Mainz 05,0.0,0.0,0.05,0.0,-,0.0996,0.0267,0.0,0.0,0.0635,0.2073,0.1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597,0.0691,0.0,0.7135
8806,Roberto Massimo,VfB Stuttgart,0.0,0.0,0.0,-,0.0,-,-,-,0.0357,0.0,0.0,-,0.5573,-,-,-,0.1149,-,0.0,0.0,-,-,0.7079
7439,Tahith Chong,Werder Bremen,0.0547,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.1023,-,0.5342,0.0159,0.0,-,-,-,-,-,-,-,0.7071
335,Leon Goretzka,Bayern Munich,0.0,0.036,0.0592,0.0812,0.0161,-,0.0,0.2888,0.0476,0.0,0.0,-,-,0.0,0.0,0.0535,0.0,0.0919,-,-,-,0.0191,0.6934
79,Tobias Strobl,Augsburg,0.0,0.0,0.0,0.0,0.0,0.1268,0.0177,0.0185,0.0282,0.2498,0.019,0.1153,0.0355,0.0,0.0,-,0.0493,0.0173,0.0,0.0137,0.0,0.0,0.6911
9069,Romano Schmid,Werder Bremen,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0641,0.1061,0.0,0.3478,0.0,0.1191,0.0256,0.0208,0.0,-,0.6835
5759,Matteo Guendouzi,Hertha Berlin,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0248,0.0,0.0,0.052,0.1548,0.0,0.0193,0.028,0.0,0.057,0.2731,0.0662,0.0,0.6752
7997,Julian Ryerson,Union Berlin,-,0.0,0.3923,-,0.0,0.0,-,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.2736,-,-,0.6659
3834,Ishak Belfodil,Hoffenheim,0.0,-,0.0,0.1599,-,0.0,0.0,-,-,-,0.0,0.0,0.0609,0.3275,0.0,0.0,-,-,0.1167,0.0,-,-,0.665
6096,Sergio Córdova,Arminia Bielefeld,0.1336,0.0,0.0,-,0.0,0.0,0.0,-,-,0.0531,0.0,0.0557,0.0971,0.0,0.1909,0.0,0.0423,0.0,0.0,0.0,0.0893,-,0.662
5989,Moussa Niakhate,Mainz 05,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0149,0.0882,0.0,0.0,-,0.0289,0.0,0.0576,0.0,0.0,0.0333,0.437,0.0,0.6599
7879,Marius Bülter,Union Berlin,0.2981,0.0485,0.0,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.1188,0.0,-,0.0,0.0659,0.0,0.0,0.0,-,-,0.1256,0.6569
421,Lars Bender,Bayer Leverkusen,0.0,0.1357,-,0.0395,0.0,0.4441,0.0,0.0,0.0166,0.0209,0.0,-,-,-,0.0,-,0.0,0.0,-,-,-,-,0.6568
40,Stefan Bell,Mainz 05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.6481,0.0,0.0,0.0,0.0,0.6481
8876,Dimitris Limnios,FC Cologne,-,0.0702,0.0,-,0.3968,0.0,0.1642,0.0162,-,-,-,0.0,-,0.0,-,-,-,-,-,-,0.0,-,0.6474
7995,Akaki Gogia,Union Berlin,-,-,-,-,-,-,0.5622,0.0849,0.0,-,-,0.0,0.0,-,0.0,-,-,0.0,-,-,-,-,0.6471
3363,Benjamin Pavard,Bayern Munich,0.0,0.0212,0.0,0.0,-,0.0,-,0.0,0.0,0.0333,0.0,-,-,0.0,0.0,0.2671,0.0328,-,0.0873,0.2048,-,-,0.6465
2668,Martin Hinteregger,Eintracht Frankfurt,0.0,0.0,0.0,0.0,0.0,0.0636,0.0343,0.0,0.0,0.2814,0.0,0.1701,0.0611,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0,0.6322
8809,Mateo Klimowicz,VfB Stuttgart,0.0118,0.0,0.0,0.0188,-,0.0482,0.0974,0.0,0.0609,-,0.1682,0.0,0.057,0.0,0.0798,0.0,0.0488,0.0,-,0.0395,0.0,0.0,0.6304
7090,Krzysztof Piatek,Hertha Berlin,0.0,0.0,0.4746,0.0,0.0,0.0,0.0,0.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593,0.6294
262,Leonardo Bittencourt,Werder Bremen,0.0117,0.1808,0.0258,0.0149,0.0,0.0968,0.0141,0.0,0.022,0.0,0.0,0.0,-,0.0761,-,-,0.0,0.045,0.0977,0.0,0.0408,-,0.6257
8213,Paulo Otávio,Wolfsburg,0.0,0.0,0.0,-,-,-,-,-,0.0,0.0,-,0.0,0.0,0.213,0.0134,0.0,0.0,0.0487,0.0,0.2874,0.0609,0.0,0.6234
9328,Jeremie Frimpong,Bayer Leverkusen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6079,-,0.0129,0.6208
8146,Ismail Jakobs,FC Cologne,-,-,-,0.0,0.13,0.035,0.02,0.0,0.0,0.0,0.4059,0.0,-,-,0.0,0.0,-,0.0,0.0,0.0,-,0.0298,0.6207
1277,Roland Sallai,Freiburg,0.2252,0.0,0.017,0.1381,0.0,0.0,0.0512,0.0903,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983,-,-,-,-,0.0,0.6201
8794,Cédric Brunner,Arminia Bielefeld,0.0543,0.0,0.0288,-,-,0.0,0.0555,0.0,0.0544,0.0,0.0,0.0,0.2943,0.0151,0.0,0.0761,0.0,0.037,0.0,0.0,0.0,-,0.6155
205,Mahmoud Dahoud,Borussia Dortmund,-,0.3027,-,0.0,0.0,-,-,0.2623,-,0.0,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0485,0.6135
7197,Fredrik Jensen,Augsburg,0.0,0.0,0.3754,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,0.1737,0.0,0.0615,0.0,-,-,0.6106
6963,Justin Kluivert,RasenBallsport Leipzig,-,-,-,0.0,0.0822,-,-,0.0,-,0.0,0.3702,0.0,-,-,-,0.0,-,0.1578,0.0,-,-,0.0,0.6102
5992,Marcus Thuram,Borussia M.Gladbach,0.0,0.0,0.0,0.116,0.0,0.0,0.4215,0.0,0.0129,0.0202,0.0352,0.0,0.0,-,-,-,-,0.0,0.0,0.0,-,0.0,0.6058
5329,Stefan Posch,Hoffenheim,-,0.017,0.0,0.0,0.0781,0.0,-,0.053,0.0713,0.0,0.0545,-,0.1279,-,0.041,0.0,0.0,0.158,0.0,0.0,0.0,-,0.6008
370,Marvin Friedrich,Union Berlin,0.0,0.0198,0.0,0.0,0.0,0.0,0.0,0.3369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0926,0.0679,0.0,0.0749,0.5921
4468,Dedryck Boyata,Hertha Berlin,0.0,0.0,0.0,0.0,0.0,0.0184,0.0938,0.0398,0.3552,0.0,0.0,0.0828,0.0,-,-,-,-,-,-,-,-,-,0.59
2655,Alfred Finnbogason,Augsburg,0.0255,0.0,0.0,-,-,0.062,0.1126,0.0271,-,-,0.1497,0.0,0.1163,-,-,0.0869,0.0,0.0,-,-,-,-,0.5801
7108,Jonathan Burkardt,Mainz 05,0.0511,0.0,0.0,0.0,0.0,0.0,0.0789,-,0.0,0.0,0.0,0.0,-,0.0,0.0163,0.0,0.0,0.0,0.0,0.4301,0.0,0.0,0.5764
373,Mats Hummels,Borussia Dortmund,0.0,0.0439,0.045,0.047,0.0,0.3257,0.0,0.0,0.0392,0.0,0.0,0.0,0.0,0.0226,0.0,0.0,0.0,0.0224,0.0,0.0303,0.0,0.0,0.5761
220,Jérôme Boateng,Bayern Munich,0.0,0.0,0.0,-,0.0,0.0,0.3197,0.0,0.0,0.0,0.0,0.2434,0.0,0.0,-,0.0,0.0,0.0,0.0,-,-,0.0,0.5631
5358,Lukas Klostermann,RasenBallsport Leipzig,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.5571,0.0,-,0.0,0.0,0.0,0.0,0.5571
7815,Christian Groß,Werder Bremen,-,0.0,0.0,0.0,0.0,0.3695,0.0,0.1492,0.0,0.0,0.0,0.0,0.0281,0.0,-,-,-,-,-,0.0,-,-,0.5468
8430,Chris Richards,Bayern Munich,0.0,-,0.5389,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,0.5389
3347,Ellyes Skhiri,FC Cologne,0.0,0.0507,0.0,0.0,0.0432,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292,0.0,0.0252,0.0,0.272,0.0246,0.0,0.0939,0.5388
3743,Lucas Tousart,Hertha Berlin,0.0,0.0533,0.0,0.0,0.0,0.0955,-,-,-,0.0,0.0,0.0,-,0.0,0.0408,0.0,0.107,0.0,0.0,0.0,0.0,0.2421,0.5387
7785,Kingsley Ehizibue,FC Cologne,0.0354,0.0606,0.0,0.3799,0.0,-,-,0.0,0.0,-,-,0.0582,-,-,-,0.0,0.0,0.0,-,0.0,-,0.0,0.5341
8140,Munas Dabbur,Hoffenheim,0.0221,0.1223,0.1662,0.0,0.1441,0.0,0.0,-,0.0,-,-,0.0,0.0,0.0154,-,0.0,0.0,0.0,0.0,0.0,0.0406,0.0,0.5107
8875,Tolu Arokodare,FC Cologne,-,0.1066,0.0,-,-,0.0,-,0.0,-,-,-,-,-,0.0,0.0129,-,0.0,-,-,0.0,0.3697,-,0.4892
176,Sven Schipplock,Arminia Bielefeld,0.0,0.0,0.041,0.0732,0.0,0.1534,0.0,0.0,0.0,0.0598,0.0,0.0789,0.0638,0.0,0.0,0.0,0.0164,0.0,0.0,-,0.0,-,0.4865
339,Eric Maxim Choupo-Moting,Bayern Munich,-,-,-,0.0,0.3465,0.0,-,0.0,-,-,0.0,-,-,0.0,-,0.0,-,0.1274,0.0,0.0,0.0,0.0112,0.4851
5654,Baptiste Santamaria,Freiburg,-,0.0231,0.0,0.036,0.0,0.0,0.0,0.0,0.0176,0.0,0.0632,0.0488,0.0,0.12,0.0695,0.0,-,-,0.0675,0.0251,0.0,0.0106,0.4814
6338,Lucas Alario,Bayer Leverkusen,0.0931,-,0.0,0.0501,0.0,0.041,0.0,0.0,-,-,0.0353,0.0,0.0,0.0796,0.0848,0.0,0.0473,0.0482,0.0,-,0.0,0.0,0.4794
6147,Denis Zakaria,Borussia M.Gladbach,-,-,-,-,-,-,-,0.0,0.0,0.1252,0.0,0.0,0.0,0.0,0.0,0.0728,0.0,0.2621,0.0,0.0,-,0.0,0.4601
7051,Gonçalo Paciência,Schalke 04,0.0,0.3428,0.0,0.0,0.0,0.0,0.1169,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4597
206,Oscar Wendt,Borussia M.Gladbach,0.0,0.0,-,0.0733,0.1041,0.0,-,0.024,0.1425,0.0,0.0,0.0,-,0.0,0.0,-,0.1061,-,-,0.0,-,-,0.45
762,Demarai Gray,Bayer Leverkusen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.3505,0.087,0.4375
283,David Abraham,Eintracht Frankfurt,0.0,0.0,0.0,0.0,-,0.435,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,0.435
8789,Manuel Prietl,Arminia Bielefeld,0.0,0.0,0.0,0.0,0.0277,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,-,-,-,-,0.2996,0.1042,-,0.4315
225,Javi Martínez,Bayern Munich,-,-,0.0,0.0,0.424,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,0.0,-,-,-,-,0.0,0.424
5219,Aleksandar Dragovic,Bayer Leverkusen,-,0.0,-,-,0.0,-,0.0,0.0,0.057,0.251,0.0,0.0342,0.0,0.0,0.0761,0.0,-,-,-,0.0,-,-,0.4183
5238,Jordan Torunarigha,Hertha Berlin,0.2585,0.1566,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,0.0,-,-,0.4151
74,Pavel Kaderábek,Hoffenheim,0.0,0.0758,0.0806,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.1388,0.1153,0.0,0.0,0.4105
6228,Luka Jovic,Eintracht Frankfurt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.3798,0.0,0.0,0.0,0.0221,0.4019
8951,Keita Endo,Union Berlin,-,-,0.0,0.0,0.0,-,0.0,-,-,-,0.0241,-,0.0,-,-,-,0.0,-,-,0.0,-,0.373,0.3971
7352,Tyler Adams,RasenBallsport Leipzig,0.0207,0.0,-,0.0,-,-,0.0,0.0,0.0198,0.0,0.0,0.0,0.044,0.0,0.0,-,0.0275,0.0,0.0258,0.0343,0.1343,0.0802,0.3866
5263,Lukas Kübler,Freiburg,0.0,-,0.0,-,-,0.2929,0.0,-,-,-,-,-,-,0.0,0.0626,0.0211,0.0,0.0,0.0,0.0,0.0,-,0.3766
983,Kevin Mbabu,Wolfsburg,-,-,-,-,-,-,-,-,-,-,0.0334,0.0898,0.0,-,0.0,0.0,0.0,0.1804,0.0,0.0,0.0,0.0704,0.374
454,Charles Aránguiz,Bayer Leverkusen,0.0,0.048,0.0136,0.0,-,-,-,-,-,-,-,-,-,-,-,0.0,0.1641,0.0,0.0224,0.0986,0.027,0.0,0.3737
52,Alexander Hack,Mainz 05,-,0.0,0.0,-,-,-,-,0.088,0.0893,0.0,0.0,0.0,0.0214,0.1125,0.0075,0.0,0.0544,-,-,-,-,0.0,0.3731
6327,Kevin Akpoguma,Hoffenheim,0.0,0.0,0.0,0.0,0.3138,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0578,0.0,-,-,-,-,-,-,-,-,0.3716
3059,Axel Witsel,Borussia Dortmund,0.0,0.0,0.0186,0.0879,0.0,0.2596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,0.3661
7485,Nico Schlotterbeck,Union Berlin,-,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0477,0.0,0.318,-,0.0,0.3657
7880,Sebastian Andersson,FC Cologne,0.1452,0.1062,0.0,0.0141,0.0,0.0,0.0749,0.0227,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,0.3631
7431,Jean-Manuel Mbom,Werder Bremen,-,0.073,0.112,0.0,0.022,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.1247,0.0249,0.0,0.0,-,0.0,-,0.3566
8804,Felix Agu,Werder Bremen,-,-,-,-,-,-,-,0.2872,0.0,-,-,0.0,-,-,-,0.0,0.0,0.0,0.0,-,0.0692,-,0.3564
23,Marvin Plattenhardt,Hertha Berlin,-,0.0,-,0.0,-,0.0611,0.0651,0.1878,0.0,0.0,0.0,0.0,-,0.0403,0.0,-,-,-,-,-,-,-,0.3543
4248,Nils Petersen,Freiburg,0.0,0.0,0.0,0.0913,0.0143,0.0,0.0,0.0,0.0,0.0,0.0866,0.0852,0.0,0.0215,0.0,0.0524,0.0,0.0,0.0,0.0,0.0,0.0,0.3513
241,Mathew Leckie,Hertha Berlin,0.2824,-,-,0.0162,-,-,0.0,0.0,0.0,0.0,0.0,0.0207,-,-,-,-,-,0.0306,0.0,0.0,0.0,0.0,0.3499
9351,Michel Vlap,Arminia Bielefeld,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3492,0.0,-,0.3492
69,Carlos Gruezo,Augsburg,0.0,0.0,0.0444,0.0,0.0,0.0,0.0173,-,0.0,0.0,0.0,0.0,0.2471,0.0208,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,-,0.349
3603,Corentin Tolisso,Bayern Munich,0.0607,0.0,0.0,0.1189,-,-,0.0,-,0.0755,-,0.0,0.0,0.0,0.0691,-,0.0,0.0,-,-,0.0,0.0247,-,0.3489
2456,Omar Mascarell,Schalke 04,-,0.0,0.0,0.0568,0.0,0.0,0.0,0.0,0.0,0.0731,0.1905,0.0,0.0,0.0,-,-,0.0,-,0.0205,0.0,-,0.0,0.3409
1292,Sami Khedira,Hertha Berlin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.3371,0.0,0.3371
187,Christoph Kramer,Borussia M.Gladbach,0.0,0.0,0.0,0.0573,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0205,0.0,0.0,0.0,0.0265,0.0698,0.0222,0.1275,0.0,0.3238
7376,Ozan Kabak,Schalke 04,0.0,0.0425,-,-,-,-,0.118,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0827,0.0,0.0788,0.0,0.0,-,-,-,0.322
3290,Benjamin Stambouli,Schalke 04,0.0,0.0,0.0,-,-,-,-,0.0,-,0.0085,0.0,0.0,0.0511,0.1563,0.0,0.0599,0.0,0.029,0.0,0.0,0.0,0.0,0.3048
7899,Daley Sinkgraven,Bayer Leverkusen,0.0,0.0,0.0,0.0,0.1035,0.0,-,0.0295,0.0,0.0,0.0432,0.0,0.0541,-,0.0224,0.0493,0.0,0.0,0.0,0.0,-,-,0.302
133,Kevin Vogt,Hoffenheim,0.0,0.0,0.0,0.0,0.0,0.0,0.2763,-,-,0.0,0.0,0.0,0.0,0.0249,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.3012
8796,Christian Gebauer,Arminia Bielefeld,0.0,-,-,0.0,-,-,-,-,-,-,0.0,0.0894,0.0,0.0,0.0,0.0,0.1864,0.0157,-,0.0,0.0,-,0.2915
8797,Nils Seufert,Arminia Bielefeld,-,-,-,0.0,0.0809,-,0.0,0.0,0.0779,-,0.0,-,0.0,-,-,0.0,0.1023,0.0,0.0,0.0197,-,-,0.2808
6357,Marco Richter,Augsburg,-,-,-,0.0,0.0,-,0.0,0.0,0.0,0.0754,0.0,0.0,0.0,0.0,0.0258,-,0.0,0.0906,0.0809,0.0,0.0,0.0,0.2727
7320,Amos Pieper,Arminia Bielefeld,0.0,0.0,0.0175,0.0,0.0,0.0,0.0422,0.0,0.2102,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.2699
4291,Marc-Oliver Kempf,VfB Stuttgart,0.0454,0.0,0.0,0.0,0.0,0.0175,0.0,0.0507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362,0.0178,0.1009,0.0,0.0,-,0.0,0.2685
