id,name,team,1,2,3,4,5,6,7,8,total
6849,Rui Patrício,Wolverhampton Wanderers,90,90,90,90,90,90,90,90,720
7753,James Justin,Leicester,90,90,90,90,90,90,90,90,720
1653,Michael Keane,Everton,90,90,90,90,90,90,90,90,720
1250,Mohamed Salah,Liverpool,90,90,90,90,90,90,90,90,720
843,James Ward-Prowse,Southampton,90,90,90,90,90,90,90,90,720
5956,Youri Tielemans,Leicester,90,90,90,90,90,90,90,90,720
7707,Enda Stevens,Sheffield United,90,90,90,90,90,90,90,90,720
7706,George Baldock,Sheffield United,90,90,90,90,90,90,90,90,720
181,Bernd Leno,Arsenal,90,90,90,90,90,90,90,90,720
708,Federico Fernández,Newcastle United,90,90,90,90,90,90,90,90,720
6850,Willy Boly,Wolverhampton Wanderers,90,90,90,90,90,90,90,90,720
5603,Aaron Ramsdale,Sheffield United,90,90,90,90,90,90,90,90,720
492,Héctor Bellerín,Arsenal,90,90,90,90,90,90,90,90,720
745,Kasper Schmeichel,Leicester,90,90,90,90,90,90,90,90,720
7699,Adam Webster,Brighton,90,90,90,90,90,90,90,90,720
6851,Conor Coady,Wolverhampton Wanderers,90,90,90,90,90,90,90,90,720
2190,Vicente Guaita,Crystal Palace,90,90,90,90,90,90,90,90,720
635,Alex McCarthy,Southampton,90,90,90,90,90,90,90,90,720
522,Wilfried Zaha,Crystal Palace,90,90,90,90,90,90,90,90,720
1688,Andrew Robertson,Liverpool,90,90,90,90,90,90,90,90,720
5553,Declan Rice,West Ham,90,90,90,90,90,90,90,90,720
343,Pierre-Emile Højbjerg,Tottenham,90,90,90,90,90,90,90,90,720
532,Cheikhou Kouyaté,Crystal Palace,90,90,90,90,90,90,90,90,720
637,Hugo Lloris,Tottenham,90,90,90,90,90,90,90,90,720
8716,Luke Ayling,Leeds,90,90,90,90,90,90,90,90,720
706,Lukasz Fabianski,West Ham,90,90,90,90,90,90,90,90,720
8715,Illan Meslier,Leeds,90,90,90,90,90,90,90,90,720
6273,Robin Koch,Leeds,90,90,90,90,90,90,90,90,720
534,Aaron Cresswell,West Ham,90,90,90,90,90,90,90,90,720
978,Sam Johnstone,West Bromwich Albion,90,90,90,90,90,90,90,90,720
885,Kyle Walker-Peters,Southampton,90,90,90,90,90,90,90,90,720
8288,Tomas Soucek,West Ham,90,90,90,90,90,90,90,90,720
4105,Raúl Jiménez,Wolverhampton Wanderers,90,90,90,90,90,90,90,90,720
780,Karl Darlow,Newcastle United,90,90,90,90,90,90,90,90,720
318,Pierre-Emerick Aubameyang,Arsenal,90,90,90,90,90,90,87,90,717
647,Harry Kane,Tottenham,90,87,90,90,90,90,90,90,717
751,N'Golo Kanté,Chelsea,90,90,90,84,90,90,90,90,714
7298,Ben White,Brighton,83,90,90,90,90,90,90,90,713
8718,Stuart Dallas,Leeds,90,90,90,90,90,90,82,90,712
1785,Nampalys Mendy,Leicester,90,90,90,90,80,90,90,90,710
5555,Dominic Calvert-Lewin,Everton,89,74,90,90,90,90,90,90,703
468,Callum Wilson,Newcastle United,86,90,90,90,90,90,88,79,703
65,Timo Werner,Chelsea,90,90,90,90,90,72,90,89,701
4381,Mateusz Klich,Leeds,83,90,90,78,90,90,90,90,701
1791,Trent Alexander-Arnold,Liverpool,90,90,90,90,90,90,90,66,696
528,Angelo Ogbonna,West Ham,90,90,90,90,90,90,90,63,693
7700,Che Adams,Southampton,87,83,78,85,88,90,90,90,691
842,Oriol Romeu,Southampton,90,58,90,90,89,90,90,90,687
775,Andros Townsend,Crystal Palace,90,90,90,90,90,90,74,73,687
1746,Jeff Hendrick,Newcastle United,90,90,77,90,90,90,90,62,679
822,Patrick Bamford,Leeds,64,72,90,90,90,90,90,90,676
1776,Jarrod Bowen,West Ham,90,84,89,89,90,70,90,72,674
2335,Pablo Fornals,West Ham,68,89,90,90,79,90,90,72,668
7704,Chris Basham,Sheffield United,72,72,90,77,84,90,90,90,665
1689,Jake Livermore,West Bromwich Albion,90,90,90,90,90,64,58,90,662
6382,Pedro Neto,Wolverhampton Wanderers,70,80,90,82,90,90,78,81,661
1726,Abdoulaye Doucouré,Everton,90,68,90,90,81,59,90,90,658
773,Aleksandar Mitrovic,Fulham,26,90,90,90,90,90,90,90,656
453,Son Heung-Min,Tottenham,90,90,49,76,82,90,89,90,656
7691,Jamal Lewis,Newcastle United,90,90,18,90,90,90,90,90,648
8226,Tariq Lamptey,Brighton,90,63,90,48,90,90,83,90,644
8285,Sander Berge,Sheffield United,13,90,90,90,90,90,90,90,643
482,Roberto Firmino,Liverpool,90,87,90,71,81,86,72,62,639
6042,Jan Bednarek,Southampton,48,90,90,90,90,90,47,90,635
6434,Franck Zambo,Fulham,26,90,90,90,90,67,90,90,633
3428,Hélder Costa,Leeds,90,90,67,90,73,84,90,48,632
771,Georginio Wijnaldum,Liverpool,90,90,90,90,1,90,90,90,631
4490,Semi Ajayi,West Bromwich Albion,90,90,90,90,-,90,90,90,630
6044,Charlie Taylor,Burnley,90,90,90,90,90,90,90,-,630
1760,Arthur Masuaku,West Ham,-,90,90,90,90,90,90,90,630
669,Ashley Westwood,Burnley,90,90,90,90,90,90,90,-,630
643,Eric Dier,Tottenham,90,90,90,90,-,90,90,90,630
546,David de Gea,Manchester United,90,90,90,90,90,90,90,-,630
