id,name,team,1,2,3,4,5,6,7,8,9,10,total
6118,Portu,Real Sociedad,90,90,69,21,90,90,76,43,27,14,610
6926,William Carvalho,Real Betis,85,90,90,63,9,31,65,20,90,62,605
2094,Ivan Rakitic,Sevilla,90,63,78,90,81,69,42,90,-,-,603
8725,Luis Milla,Granada,90,90,74,85,90,-,81,-,90,-,600
2217,Antonio Sanabria,Real Betis,-,16,71,74,86,44,80,90,74,63,598
3237,Aissa Mandi,Real Betis,90,90,90,85,-,-,90,90,63,-,598
2269,Koke,Atletico Madrid,80,15,70,90,90,90,72,90,-,-,597
2093,Jordi Alba,Barcelona,90,90,75,-,89,71,90,90,-,-,595
7857,Jon Moncayola,Osasuna,90,90,75,26,90,-,90,90,44,-,595
4070,Borja,SD Huesca,-,38,26,69,67,77,90,58,79,90,594
6217,Enis Bardhi,Levante,78,74,64,90,83,28,90,86,-,-,593
1884,Facundo Roncaglia,Osasuna,-,67,-,90,90,90,85,90,78,-,590
6921,Óscar Plano,Real Valladolid,74,50,17,90,23,90,7,78,82,79,590
8741,Fali,Cadiz,-,44,5,90,-,90,90,90,90,90,589
2301,Manu Trigueros,Villarreal,-,2,43,77,85,64,76,90,90,62,589
8907,Mickaël Malsa,Levante,-,86,25,74,90,90,70,63,90,-,588
2401,Muniain,Athletic Club,76,87,62,31,72,90,22,75,71,-,586
7826,Joseph Aidoo,Celta Vigo,90,90,90,50,90,-,-,43,90,41,584
8895,Tete Morente,Elche,90,90,90,90,44,-,90,90,-,-,584
5666,Mouctar Diakhaby,Valencia,74,90,90,90,90,90,60,-,-,-,584
2148,Joaquín,Real Betis,70,74,65,-,81,59,25,70,66,72,582
4146,Fidel,Elche,90,90,90,90,90,90,38,-,-,-,578
1109,Lucas Ocampos,Sevilla,79,89,61,39,43,90,90,84,-,-,575
7892,João Félix,Atletico Madrid,74,90,76,39,33,86,90,87,-,-,575
2095,Sergio Busquets,Barcelona,79,90,90,90,84,48,89,-,-,-,570
8334,Hugo Guillamón,Valencia,-,-,90,90,90,-,30,90,90,90,570
8892,Josema,Elche,90,90,90,-,90,90,28,90,-,-,568
5153,Kévin Rodrigues,Eibar,-,3,90,90,90,90,62,76,65,-,566
4091,Unai López,Athletic Club,31,90,90,78,72,90,35,75,-,-,561
1715,Álvaro Negredo,Cadiz,81,69,78,9,-,82,69,81,90,-,559
6215,Sergio Postigo,Levante,3,90,11,90,90,90,90,-,90,-,554
2521,Alfonso,Villarreal,90,61,-,-,-,90,90,67,90,62,550
7861,Germán Sánchez,Granada,90,5,3,90,90,90,90,-,90,-,548
6241,Federico Valverde,Real Madrid,20,90,90,90,43,71,61,81,-,-,546
2586,Anaitz Arbilla,Eibar,-,-,4,90,1,90,90,90,90,90,545
7233,Joaquín Fernández,Real Valladolid,90,65,-,-,-,27,90,90,90,90,542
1297,Neto,Barcelona,90,90,90,90,90,90,-,-,-,-,540
6120,Bono,Sevilla,90,90,90,90,-,90,90,-,-,-,540
5062,Yeray Álvarez,Athletic Club,90,-,-,-,90,90,90,90,90,-,540
5087,Roberto Jiménez,Real Valladolid,-,90,90,90,90,90,90,-,-,-,540
6117,Pere Pons,Alaves,90,90,90,90,90,90,-,-,-,-,540
5050,Clement Lenglet,Barcelona,90,41,-,90,90,48,90,90,-,-,539
2275,Ángel Correa,Atletico Madrid,80,44,70,78,57,87,35,87,-,-,538
615,Fernando,Sevilla,-,90,90,90,-,88,90,90,-,-,538
1700,Lucas Pérez,Alaves,68,-,8,90,44,90,87,-,70,72,529
2270,Antoine Griezmann,Barcelona,79,45,61,80,7,90,81,86,-,-,529
6136,Mario Hermoso,Atletico Madrid,-,90,-,90,77,90,90,90,-,-,527
1421,Cristian Tello,Real Betis,5,27,25,16,90,75,65,90,66,63,522
4226,Darwin Machís,Granada,66,85,27,26,25,31,81,90,90,-,521
7863,Antonio Puertas,Granada,90,65,63,90,90,31,90,-,-,-,519
2391,José Mari,Cadiz,67,64,77,18,48,77,85,81,-,-,517
8939,Marcos Acuña,Sevilla,90,-,90,73,90,90,41,32,-,-,506
6949,Jorge Miramón,Levante,90,90,1,90,83,90,61,-,-,-,505
2229,Yuri,Athletic Club,-,90,90,49,-,4,90,90,89,-,502
2482,Tomás Pina,Alaves,90,-,-,-,76,26,90,74,56,90,502
5234,Jesús Vallejo,Granada,-,90,90,90,47,90,90,-,-,-,497
2112,Papakouly Diop,Eibar,87,-,90,-,75,-,90,47,16,90,495
7860,Domingos Duarte,Granada,90,90,87,5,43,-,90,-,90,-,495
7008,Vinícius Júnior,Real Madrid,90,-,32,70,90,90,29,69,24,-,494
2248,Casemiro,Real Madrid,21,90,90,90,43,90,70,-,-,-,494
7350,Yangel Herrera,Granada,83,65,74,90,25,90,32,-,34,-,493
2122,Joan Jordán,Sevilla,29,88,85,48,-,69,90,84,-,-,493
8744,Juan Cruz,Osasuna,90,90,90,-,-,90,-,85,46,-,491
7870,Luis Rioja,Alaves,69,73,70,22,-,7,-,74,83,90,488
6233,Ferland Mendy,Real Madrid,90,90,-,90,-,90,37,-,90,-,487
5232,Alexander Isak,Real Sociedad,82,63,70,69,73,21,27,-,-,76,481
8135,Esteban Burgos,Eibar,-,-,-,42,90,90,90,83,74,-,469
7526,Martín Zubimendi,Real Sociedad,-,-,10,69,90,25,90,90,90,1,465
7009,Jaime Mata,Getafe,89,47,26,29,71,50,16,44,90,-,462
7306,Aihen Muñoz,Real Sociedad,90,90,90,-,-,-,90,90,10,-,460
2478,Carlos Soler,Valencia,-,-,-,-,9,90,90,90,90,90,459
7313,Lee Kang-In,Valencia,74,48,3,72,34,-,22,60,86,58,457
7208,Samuel Chukwueze,Villarreal,90,88,75,5,18,64,25,64,-,28,457
5682,Gonçalo Guedes,Valencia,73,48,87,-,56,90,68,-,-,32,454
6433,Jules Koundé,Sevilla,-,90,90,-,-,90,90,90,-,-,450
1706,Antonio Barragán,Elche,-,-,-,90,90,90,90,90,-,-,450
7967,Anssumane Fati,Barcelona,71,76,61,28,83,80,49,-,-,-,448
7349,Enric Gallego,Osasuna,-,-,16,64,90,78,69,85,44,-,446
8731,Isaac Carcelén,Cadiz,90,90,90,90,26,-,-,-,-,59,445
6930,Néstor Araújo,Celta Vigo,90,8,9,59,-,90,90,47,-,49,442
1516,Geoffrey Kondogbia,Valencia,90,90,90,90,81,-,-,-,-,-,441
495,Nacho Monreal,Real Sociedad,-,-,-,90,90,90,-,-,80,90,440
1189,Lucas Boyé,Elche,2,85,90,-,-,79,90,90,-,-,436
2216,Jony,Osasuna,-,-,29,26,59,78,69,90,84,-,435
2266,Saúl Ñíguez,Atletico Madrid,90,75,90,-,-,-,90,90,-,-,435
2119,Rober Correa,Eibar,90,90,73,-,90,-,-,-,-,90,433
8762,Luis Pérez,Real Valladolid,-,77,90,-,90,90,7,46,32,-,432
2518,Marcos Llorente,Atletico Madrid,16,61,20,24,90,90,55,76,-,-,432
1003,Pablo Maffeo,SD Huesca,90,90,-,-,-,90,71,90,-,-,431
2155,Jorge Molina,Granada,-,5,90,64,-,78,58,77,56,-,428
8732,Marcos Mauro,Cadiz,67,90,90,-,90,-,-,-,-,90,427
2353,Pedro Bigas,Eibar,90,90,90,48,-,-,-,-,16,90,424
8058,Thierry Correia,Valencia,-,14,-,90,90,83,90,57,-,-,424
2369,Toni Kroos,Real Madrid,90,45,-,-,79,90,20,9,90,-,423
6533,Anthony Lozano,Cadiz,9,-,12,61,90,47,69,73,61,-,422
5169,Youssef En-Nesyri,Sevilla,62,17,29,15,71,64,90,71,-,-,419
2384,Santi Mina,Celta Vigo,4,-,18,26,17,65,88,32,79,90,419
9033,Iván Marcone,Elche,-,-,-,68,90,79,90,90,-,-,417
6917,Rubén Alcaraz,Real Valladolid,-,-,-,-,-,63,83,90,90,90,416
2406,Mikel Rico,SD Huesca,82,-,-,82,67,-,-,-,90,86,407
8933,Marcos de Sousa,Real Valladolid,-,-,32,26,90,15,28,44,82,90,407
8727,Jon Morcillo,Athletic Club,90,60,46,31,18,4,86,52,19,-,406
7921,Felipe,Atletico Madrid,90,90,90,39,90,1,-,1,-,-,401
5141,Unai García,Osasuna,-,-,-,90,-,62,90,69,90,-,401
8935,Pedri,Barcelona,19,14,29,62,83,42,90,60,-,-,399
7128,Carlos Akapo,Cadiz,-,-,-,48,-,90,90,90,46,31,395
2185,Deyverson,Alaves,21,90,82,68,46,-,16,59,7,-,389
5138,Alejandro Pozo,Eibar,-,-,-,-,-,90,90,90,90,28,388
2368,Montoro,Granada,65,25,-,-,80,78,58,-,82,-,388
754,Shinji Okazaki,SD Huesca,90,90,82,70,39,-,-,-,-,15,386
2098,Luis Suárez,Atletico Madrid,17,62,70,66,90,-,71,-,-,-,376
6126,Ander Guevara,Real Sociedad,-,89,80,21,7,65,-,24,-,90,376
7493,Jaime Seoane,SD Huesca,8,-,90,90,23,90,71,-,-,-,372
488,Philippe Coutinho,Barcelona,71,76,75,28,90,-,-,30,-,-,370
7338,Bryan Gil Salvatierra,Eibar,-,-,-,-,-,18,86,90,86,90,370
4054,Pablo Hervías,Real Valladolid,16,40,32,90,10,-,-,44,58,78,368
8470,Kike Pérez,Real Valladolid,16,40,90,27,90,27,62,12,-,-,364
2117,Marco Asensio,Real Madrid,-,-,33,70,43,83,62,69,4,-,364
5272,Emre Mor,Celta Vigo,86,74,60,64,30,25,-,23,-,-,362
7887,Luuk de Jong,Sevilla,28,73,84,39,9,89,20,19,-,-,361
2314,Sidnei,Real Betis,-,-,-,90,90,90,-,-,-,90,360
4037,Pablo Insúa,SD Huesca,90,-,-,-,90,-,-,-,90,90,360
5091,Alex Berenguer,Athletic Club,-,-,-,12,85,86,68,38,71,-,360
2394,Etxeita,Getafe,90,90,90,90,-,-,-,-,-,-,360
2257,Marcelo,Real Madrid,-,-,90,-,90,-,90,90,-,-,360
2105,Jordi Masip,Real Valladolid,90,-,-,-,-,-,-,90,90,90,360
5162,Nacho Vidal,Osasuna,90,23,90,7,21,90,5,21,12,-,359
